診療年月：H30年04月～H31年03月　外用薬 外来（院外）　※集計結果が1000未満の場合は「‐」で表示（1000未満の箇所が1箇所の場合は1000以上の最小値を全て「‐」で表示）※集計対象期間内に名称や点数・金額等に変更がある場合、集計対象期間当初の情報で表示,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"薬効
分類",薬効分類名称,"医薬品
コード",医薬品名,単位,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計,男,,,,,,,,,,,,,,,,,,,,,女,,,,,,,,,,,,,,,,,,,,
226,含嗽剤,620007564,アズレン含嗽用散０．４％「トーワ」,ｇ,2260700B1119,6.2,1,3261520.974,3451,24522.5,35015,35605.5,34967,37095,47907,55179.5,62416.5,59007,54331,56250.5,70217.5,92875.5,128573.5,143362,107499.5,70876.5,20733,8385,-,2308.5,21558,37745.5,36697,58954.5,64463,87257.5,92471.5,106759.5,99480,87693,106214.01,128233.5,185533,234083,273970,255756,158442.464,62954,12057.5,-
226,含嗽剤,620415701,ポビドンヨードガーグル液７％「ケンエー」,ｍＬ,2260701F1417,2.2,1,1900405,2140,12695,22115,26100,35810,44970,46440,50090,54990,56640,51631,55550,59970,73450,80850,95290,67571,35700,13500,1710,-,1802,12180,22590,30540,41190,46500,54180,56820,57350,59170,57330,61020,68520,78272,87142,97380,86970,61340,25817,5400,-
226,含嗽剤,620007563,アズレン含嗽用顆粒０．４％「日医工」,ｇ,2260700C1106,6.2,1,1771271.2,3461.5,28170.5,24824.5,18624,20116.5,25835.5,29482.5,33283.5,34682,35736,28312.5,28752,47428.5,53184,57977.9,72501.5,51741.5,31816.5,7593,-,-,4335,22869.5,25492.5,21392.5,33782.5,39020.5,48274,54545.5,54647.5,51154,49280.5,57255,72700,100073,115848.5,151344.3,125113,74227.5,31010,4427.5,-
226,含嗽剤,620003010,アズガグルうがい液Ｔ４％,ｍＬ,2260700F1030,40.2,1,1728202.725,2360,24875,39700,30510,30290,37655,47335,50500,47665,44706,34105,33077,35281,41615.75,48128.75,51153.35,34851.5,20800,4900,1160,-,2910,26960,43100,36675,52685,61085,73520.75,76230,70190,63735.75,55760.125,56170,63475.875,80027.25,78036,88143,74561.5,44796.25,15931.875,2881,-
226,含嗽剤,620009067,ポピロンガーグル７％,ｍＬ,2260701F1298,2.2,1,1553688,2582,16740,22980,25331,22800,28260,32210,37180,36140,38690,40740,36800,39230,57360,80790,70140,64740,36520,12900,4370,-,1920,14610,20850,25080,30870,33580,41885,39320,38880,48770,45240,50520,51140,69890,79370,87840,80920,60840,21310,3750,-
226,含嗽剤,620415501,ポビドンヨードガーグル７％「メタル」,ｍＬ,2260701F1336,2.2,1,1187035.79,1440,10560,21960,19140,20640,25860,26700,30300,31640,37470,32280,34050,36930,51390,50255,53210,50940,24120,7620,-,-,1050,12300,18600,18814,26820,27840,29850,29480,31355,32820,39000,35913,42870,53150,61635,61143,54180.79,30480,9480,2820,-
226,含嗽剤,620415301,ポビドンヨード含嗽用液７％「ＹＤ」,ｍＬ,2260701F1360,2.2,1,1175967.3,-,7260,15210,19050,22414,25290,31530,31440,29520,30450,26930,30270,33660,43150,49200,57300,44070,25870,8010,-,-,1020,6750,13500,20280,28410,28400,32793,35250,33060,36610,36370,39870,41970,56140.3,54570,66590,58920,31260,16260,5970,-
226,含嗽剤,621269801,アズレン含嗽用顆粒０．４％「ツルハラ」,ｇ,2260700C1149,6.2,1,1162952.2,-,6508.5,14412,9579,10740,10914,15400.5,18480,23080.5,21983.5,17132.5,15823.5,22612.5,31365.5,41779.7,61042.5,44758.5,37635,7555.5,-,-,-,9673.5,13369.5,12527.5,17610,20199,25585.5,27737.5,33544,30821.5,30917,36699,40272,67058,77439,116382.5,90981.5,73524.5,19532,5956.5,-
226,含嗽剤,620003016,アズレン含嗽液アーズミンうがい液１％,ｍＬ,2260700F2036,10.5,1,1058155.7,1890,9770,15180,15150,18930,26555,25950,26880,28855,25835,24930,22715,22170,32220,33660,30820,28380,13830,2850,-,-,1530,9800,17040,19090,28670,36660,36960,36675,38060,35150,34410,41400,39390,51110,54210,65770,54575,35755,13170.7004,2010,-
226,含嗽剤,620003014,アズレワンうがい液１％,ｍＬ,2260700F2028,10.5,1,956111,11780,42560,31945,15620,11905,15430,18635,20560,22511,19045,18330,16600,16105,20510,25180,26650,18340,12040,4240,-,-,11390,44895,35030,17935,22070,25330,37005,43070,33495,29630,26895,30140,33000,36675,40870,45920,41985,21880,9015,1315,-
226,含嗽剤,620007724,バウロ散含嗽用０．４％,ｇ,2260700B1127,6.2,1,925911.8,-,7900.5,9820.5,8716.5,10817.8,13951.3,15585,18657,16524.5,16424.8,14229,17986.5,17494.3,27863.3,30062.8,47108.9,38866.3,24201,5839.5,-,-,-,6318,11645.8,11994,18531,17275.5,24871.5,24117,23095.5,23320.5,22508,32863.3,29504.6,52418,55609.1,82539.3,66407.3,58309,16413.4,3634.5,-
226,含嗽剤,620414001,水溶性アズレン含嗽用顆粒０．４％「ＹＤ」,ｇ,2260700C1130,6.2,1,300203.2,-,1666.5,3604.5,4606.5,4609.5,5881.5,7944,8131.5,8110.5,6037.5,5754,6733.5,6396,8055,12481.5,12298,9803,2644.5,-,-,-,-,2358,3703.3,4399.5,6435,8388,9750,7770,7677,8564,7806,10377,10819,17698.3,18061,21858.9,18974.2,13842,5250,-,-
226,含嗽剤,621983001,アズレンうがい液４％「ＴＹＫ」,ｍＬ,2260700F1129,40.2,1,268974.875,-,1860,3820,4185,2690,3075,4345.25,4982,6716,5265,5090,7675,6425,10420,11320,12291,7659.25,4575.25,1080,-,-,-,1845,3585,3635,4085.25,5480,6920,10950,8796,9350,9970,12295.625,12570.25,15191.25,18732.5,15685,14670.25,7520,2870,-,-
226,含嗽剤,620003012,アズレイうがい液４％,ｍＬ,2260700F1056,40.2,1,206008.9,-,2385,3325.5,2540,2604,2565,3395,3715.5,4099.5,4838,3731.5,4191.5,4568,7052,8608,8732,6568,4225,-,-,-,-,3270,3370,3240.5,3807,5256,6361,6195.5,6567.5,6951,7530,8287.5,9752.5,11373.5,13519.5,13278.3,10372.1,5175,2495.5,-,-
226,含嗽剤,620006531,マズレニンガーグル散０．４％,ｇ,2260700B1100,6.2,1,145278.5,-,1181.5,1049.5,-,-,-,1460,1093.5,1636.5,1507,3000.5,2370.5,3640,4791.5,7296,4911,6044,4812.5,1497.5,-,-,-,-,1175.5,1035.5,1400.5,1583,2222.5,2916,2854,2478,2973,4142,7610,9765,12208.5,13564.5,14302,10944,3372.5,-,-
226,含嗽剤,620003019,アボダースうがい液４％,ｍＬ,2260700F1080,40.2,1,123773,-,-,1360,1525,1665,2190,2600,2835,2620,2660,2630,3370,3440,4400,4610,5035,4025,1965,-,-,-,-,-,1565,2250,2690,3295,4240,4280,3930,4208,4195,4525,5250,6840,7200,7750,6905,2805,2105,-,-
226,含嗽剤,620415601,ポピラールガーグル７％,ｍＬ,2260701F1344,2.2,1,62305,-,-,-,-,1200,1560,1710,1560,1565,1140,1920,1050,2130,3500,3780,3180,1140,1080,-,-,-,-,-,-,1650,3390,2340,1950,2190,1980,1980,1500,3150,1290,3150,3600,1710,2700,-,-,-,-
226,含嗽剤,620415201,ポビドンヨードガーグル液７％「東海」,ｍＬ,2260701F1328,2.2,1,56336,-,-,-,1320,1200,-,1890,1260,1410,-,1020,1680,2306,1620,2520,3120,3570,1050,-,-,-,-,1050,-,-,1200,1620,1635,1620,1440,1800,1500,1140,1560,2010,2610,2085,2730,1710,1020,-,-
226,含嗽剤,621703904,アズレンうがい液４％「ＴＳＵ」,ｍＬ,2260700F1137,40.2,1,48315,-,-,-,-,-,-,-,-,1070,-,1190,-,-,1475,1775,1675,1485,-,-,-,-,-,-,-,-,-,1300,1610,1665,1495,1390,1310,1715,2405,2770,3030,4000,3155,1255,-,-,-
229,その他の呼吸器官用薬,620004366,パルミコート吸入液０．２５ｍｇ　２ｍＬ,管,2290701G4020,256.7,0,12743057,5477088,1924628,207283,39526,24695,9830,6459,5232,2476,4158,1237,-,4473,3692,7454,8620,8529,3620,2103,-,-,3315238,1386567,135982,32244,19013,12935,8003,7207,5023,3143,2550,1587,2256,6441,5492,9249,13944,15134,12835,5706,-
229,その他の呼吸器官用薬,620004367,パルミコート吸入液０．５ｍｇ　２ｍＬ,管,2290701G5026,341.3,0,6876685,2285183.5,1254641,208010,40659,31314,21915,12965,14446,7849,6325,9930,8510,11014,13870,18086,25954,18918,17257,14203,-,-,1345929.5,837688,135461,42560,36058,28248,22303,23816,20565,20950,17543,22535,11814,20694,24577,29894,48264,80238,49244,27220,5486
229,その他の呼吸器官用薬,621950801,シムビコートタービュヘイラー６０吸入,キット,2290801G2025,5850.2,0,5637677.3,-,3193,13512,31994,35924,53407,83784,112855,144338,164206,160268,158715,170660,233775,258501,276969,201357,109003,33373,4649,-,-,2133,10850,35255.7,59876,102474,169444,231268,279596,301159,268074,248001.7,258444.9,328578,332796,315745,241844,137816,52011,10620,-
229,その他の呼吸器官用薬,660421113,フルタイド１００ロタディスク　１００μｇ,ブリスター,2290700G2022,30.3,0,3612654,5642,228772,185365,34406,20202,25326,33618,49984,67818,77609,82942,89526,89164,116242,135631,133225,109256,70384,28790,1992,-,5432,174348,138250,41704,40068,44196,62416,81044,105939,111138,116574,103528,136483,169663,185141,171552,170646,113200,42374,12504,-
229,その他の呼吸器官用薬,660421114,フルタイド２００ロタディスク　２００μｇ,ブリスター,2290700G3029,39.1,0,3093028,-,7302,23876,21998,18048,22952,37849,51192,73573,105644,96850,110934,111579,147142,149911,141504,118796,64858,15846,4888,-,-,2794,25231,27808,37076,50246,74496,94757,116359,123827,109542,121680,137598,182987,179340,181431,158871,98955,37838,6098,1344
229,その他の呼吸器官用薬,622375501,レルベア１００エリプタ３０吸入用,キット,2290803G3020,5689.4,0,1549937.1,-,-,4806,13292,11520,15677,23944,33831,42830,49757,46683,45620,53225,76147,84824,87942,66845,36600,11334,1577,-,-,-,3413,10654,12770,18764,29140,42062,56974,67311,61297,59810,67922,90515.1,90240,89516,73339,45888,18408,3882,-
229,その他の呼吸器官用薬,622375601,レルベア２００エリプタ３０吸入用,キット,2290803G4027,6353.2,0,1544092,-,-,1359,9223,11130,16419,26866,36740,47382,55792,53388,52389,53681,73384,79245,79358,59639,31867,8915,1186,-,-,-,-,8131,13305,20532,32115,46038,63322,74038,66750,64896,66381,85914,86854,87260,69109,41784,15189,3202,-
229,その他の呼吸器官用薬,621829601,アドエア２５０ディスカス６０吸入用　６０ブリスター,キット,2290800G5038,7168.7,0,1326745.1,-,1040,9030,11769,8119,11722,19195,28140,36978,41180,40336,39655,43338,63057,76305,84764,71301,43962,15197,2187,-,-,-,6100,8865,7716,11310,19099,28373,41286,50010,49055,46468,50557,68753,73681.1,77727,67481,46633,20607,4583,-
229,その他の呼吸器官用薬,622278201,フルティフォーム１２５エアゾール１２０吸入用,瓶,2290802G4022,6346.2,0,1306260,-,-,1522,6825,7913,12286,19489,25189,32468,36488,34879,34615,36730,51475,56430,61175,46539,26454,8832,1288,-,-,-,1017,7290,12710,21104,33598,46580,61266,66936,59684,56064,58835,76353,78291,81796,68890,47771,21027,5490,-
229,その他の呼吸器官用薬,660421112,フルタイド５０ロタディスク　５０μｇ,ブリスター,2290700G1026,22.5,0,953797,25384,351756,119733,7702,1032,1600,-,1180,-,3556,1160,1144,2696,3344,2564,5422,4114,3068,1908,-,-,18540,251680,84748,8500,1986,-,-,2082,4300,2668,3708,1852,3956,5506,5872,8520,5460,1828,2656,-,-
229,その他の呼吸器官用薬,622278001,フルティフォーム１２５エアゾール５６吸入用,瓶,2290802G2020,3028.3,0,716055.1,-,-,2008,6674,8790,11960,17628,20684,22450,20852,17539,15896,15464,18632,18106,17802,14851,9294,3898,-,-,-,-,2011,8676,17514,25210,35380,43053,46568.1,44346,33913,29525,29329,33059,31406,30303,26229,20379,10783,3862,-
229,その他の呼吸器官用薬,621950701,シムビコートタービュヘイラー３０吸入,キット,2290801G1029,2996.3,0,646757,-,1457,4021,7369,9542,12851,17864,20454,21953,20064,17293,15264,14069,15700,15235,14364,10187,5854,1898,-,-,-,1115,3755,10835,20691,28518,39061,44384,46391,41340,31726,27819,25339,27244,22487,19856,14932,9758,4430,1035,-
229,その他の呼吸器官用薬,622279301,レルベア２００エリプタ１４吸入用,キット,2290803G2024,2987.1,0,642356.4,-,-,-,7283,9724,13635,20047,23250,25124,23106,19264,16818,15682,17902,16935,15260,12107,6825,2281,-,-,-,-,1031,8063,16434,23154,32131,39988,43383,40409,30918,26854,25406,27828,23469.4,22815,17843,10404,4520,-,-
229,その他の呼吸器官用薬,622279201,レルベア１００エリプタ１４吸入用,キット,2290803G1028,2703.6,0,628355,-,-,4209,8049,8102,10616,14607,17386,18888,18005,15189,14342,15047,18222,18144,18872,15630,9503,3474,-,-,-,-,3899,9904,14831,19812,27936,33243,37222,35800,27599,25275,25984,29655,28356,27310,23809,17801,8019,1810,-
229,その他の呼吸器官用薬,621781501,アドエア２５０ディスカス２８吸入用　２８ブリスター,キット,2290800G2039,3434,0,610659.7,-,-,5630.5,7887,5516,7408,11088,14310,16745,17121,15933,15379,15498,22443,23336,26226,22958,15852,5825,1173,-,-,-,4832,8035,9011.2,12656,18363,23643,28214,29282,25015,24090,23991,30076,29714,30595,28018,21369,9598,2475,-
229,その他の呼吸器官用薬,621829501,アドエア１００ディスカス６０吸入用　６０ブリスター,キット,2290800G4031,6235.6,0,511445.7,-,52576.7,78687,13199,2960,2841,3927,5747,7634,8709,8169,7755,8600,12269,14283,15012,11936,7612,2549,-,-,-,34921,48658,10724,2603,2836,4259,6037,8872,10999,10353,10404,11158,15820,17394,18225,15475,10642,4937,1121,-
229,その他の呼吸器官用薬,660451013,フルタイド１００ディスカス　１００μｇ６０ブリスター,個,2290700G5021,1770.2,0,442549,-,33624,40853,7364,2646,2916,4080,6129,8545,9720,9920,10091,10058,13439,15967,16264,13377,7630,2715,-,-,-,22026,24821,6698,3064,3687,5047,7089,9263,11362,12136,12467,14395,19047,20054,19677,17132,11759,5222,1112,-
229,その他の呼吸器官用薬,660451016,フルタイド２００ディスカス　２００μｇ６０ブリスター,個,2290700G6028,2303.7,0,381891,-,-,3242,2439,1855,2470,4183,6674,9765,12089,12510,12282,14062,19114,21014,22926,18156,9672,3226,-,-,-,-,2220,2144,2065,3254,5208,7375,10688,14172,14710,14740,16993,23326,24469,23128,19444,13166,5833,1349,-
229,その他の呼吸器官用薬,620004890,オルベスコ２００μｇインヘラー５６吸入用　１１．２ｍｇ３．３ｇ,キット,2290702G3028,2242.8,0,380767,2831,3707,2848,1471,-,1802,2643,4316,5664,7687,8424,9225,11955,18570,22669,25021,18234,9242,2974,-,-,1914,2559,1944,1571,1591,2685,5053,8240,11810,14474,15080,15155,17046,25101,26671,27303,21153,13108,5775,1634,-
229,その他の呼吸器官用薬,621781401,アドエア１００ディスカス２８吸入用　２８ブリスター,キット,2290800G1032,2984.3,0,353249.7,-,46457,52496,6118,1778,1873,2764,3910,4512,4305,4370,4102,4477,5790,6997,7095,5796,3526,1664,-,-,-,33074,38354,6485,2846,3905,5822,6867,8265,8223,7612,6563,6863,8965,9235,10011.7,9703,6136,3723,-,-
229,その他の呼吸器官用薬,621829701,アドエア５００ディスカス６０吸入用　６０ブリスター,キット,2290800G6034,8144.6,0,348896.017,-,-,-,1260,1452,2623,4738,7276,10644,13372,13968,12249,12143,17383,18838,19214,15844,8482,2735,-,-,-,-,-,-,1549,2647,4975,7714,11887,15982.017,14968,14473,14288,19456,20806,20781,18414,11667,4155,1002,-
229,その他の呼吸器官用薬,620005291,パルミコート２００μｇタービュヘイラー５６吸入　１１．２ｍｇ,瓶,2290701G2035,1382.4,0,310945,-,-,2284,1373,1123,1616,2804,4092,5423,6668,6436,7607,8955,12561,13369,12991,10289,5898,1716,-,-,-,-,1659,1973,3136,7543,14616,18413,17422,15675,13110,13124,14301,18479,19431,17760,15205,8094,3316,-,-
229,その他の呼吸器官用薬,620005292,パルミコート２００μｇタービュヘイラー１１２吸入　２２．４ｍｇ,瓶,2290701G3031,1779.7,0,229360,-,-,1006,-,-,1204,2093,3232,4574,5741,6100,5866,6731,9545,10228,9621,6260,3175,-,-,-,-,-,-,1094,2105,5118,10989,15124,14616,13157,10360,10750,11426,14758,13842,11136,9047,4379,1571,-,-
229,その他の呼吸器官用薬,621895501,アドエア５０エアゾール１２０吸入用　１２．０ｇ,瓶,2290800G7030,6586.8,0,208767,22306,58187,25939,2342,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15811,42070,16584,2097,-,-,-,-,-,1004,-,-,-,1098,1260,1451,1584,1418,1088,-,-
229,その他の呼吸器官用薬,622552201,アニュイティ１００μｇエリプタ３０吸入用,キット,2290705G1029,1899.1,0,182151,-,-,-,2176,1675,2160,3546,4781,6345,6595,6056,6172,6323,8569,9175,7783,5642,2458,-,-,-,-,-,-,1794,1863,3254,4902,7808,9208,9993,9295,8245,8712,10455,9492,7569,4850,2476,-,-,-
229,その他の呼吸器官用薬,621512601,フルタイド５０μｇエアゾール１２０吸入用　８．８３ｍｇ１０．６ｇ,瓶,2290700G7032,1761.7,0,161669,35127,35698,8109,-,-,-,-,-,-,-,-,-,-,1213,1164,1339,1039,-,-,-,-,23409,25967,5278,-,-,-,-,-,-,1010,-,1024,1030,1246,1355,1449,1285,1298,-,-,-
229,その他の呼吸器官用薬,622277901,フルティフォーム５０エアゾール５６吸入用,瓶,2290802G1023,2605.7,0,134699,-,-,1017,1283,1267,2134,2822,3399,3609,3395,2920,2687,2662,3664,3379,3105,3232,2029,1099,-,-,-,-,1086,1594,2974,4397,6124,7352,8130,7043,5840,5134,4874,6211,6036,6556,5799,4897,3126,-,-
229,その他の呼吸器官用薬,621781601,アドエア５００ディスカス２８吸入用　２８ブリスター,キット,2290800G3035,3841.7,0,125089,-,-,-,-,1186,1733,2719,3833,4123,4156,4025,3754,3802,4492,4704,4563,4138,2377,-,-,-,-,-,-,-,1672,2728,4217,5263,6775,6862,5567,4988,5271,6430,5863,6507,5256,3491,1483,-,-
229,その他の呼吸器官用薬,621981201,アドエア１２５エアゾール１２０吸入用　１２．０ｇ,瓶,2290800G8029,7690.5,0,116798,-,1605,2504,1426,-,-,1053,1224,1756,2101,2021,2072,2616,4603,5830,6872,6847,4920,2054,-,-,-,1044,1667,1212,-,-,1262,2126,2731,3286,3480,3273,3850,5344,6370,7412,7184,7079,4736,1554,-
229,その他の呼吸器官用薬,621572201,フルタイド１００μｇエアゾール６０吸入用　１１．６７ｍｇ７．０ｇ,瓶,2290700G8039,1818,0,108776,5471,8380,3181,-,-,-,1028,1402,2024,2049,1917,2180,2571,3245,3812,3649,2964,2242,-,-,-,3578,6409,2276,1011,1129,1566,1944,2461,3086,3192,3072,2698,2729,3834,3988,4944,4417,3650,2463,-,-
229,その他の呼吸器官用薬,660451012,フルタイド５０ディスカス　５０μｇ６０ブリスター,個,2290700G4025,1304,0,100899,1482,31787,17842,1532,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1338,22569,11013,1395,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
229,その他の呼吸器官用薬,621981301,アドエア２５０エアゾール１２０吸入用　１２．０ｇ,瓶,2290800G9025,8703,0,89818,-,-,-,-,-,-,1039,1690,2143,2185,2359,2438,2514,3061,3870,4662,3944,2833,1337,-,-,-,-,-,-,-,-,1564,2264,3293,3804,3473,3093,3091,4542,5232,5544,5614,4935,3351,1151,-
229,その他の呼吸器官用薬,622278101,フルティフォーム５０エアゾール１２０吸入用,瓶,2290802G3026,5468.5,0,76541,-,-,-,-,-,-,-,1256,1453,1584,1490,1800,1815,2928,3012,3220,2811,1883,-,-,-,-,-,-,-,-,1118,1778,2565,3245,3583,3128,2923,3268,4537,4622,5185,4275,3569,2177,-,-
229,その他の呼吸器官用薬,622014501,アズマネックスツイストヘラー２００μｇ６０吸入　１２ｍｇ,キット,2290703G2026,3108.2,0,71102,-,-,-,-,-,-,-,-,1576,1755,2120,2092,2078,3163,3005,3320,2202,1104,-,-,-,-,-,-,-,-,1087,1845,2624,4010,4486,3986,4097,3959,4684,4682,4409,2564,1270,-,-,-
229,その他の呼吸器官用薬,622552301,アニュイティ２００μｇエリプタ３０吸入用,キット,2290705G2025,2455.9,0,61508,-,-,-,-,-,-,-,1456,1611,1935,2034,1952,2320,3840,4019,3964,2688,1312,-,-,-,-,-,-,-,-,1058,1563,2543,2823,3020,2742,2543,2680,3457,2892,2415,1554,-,-,-,-
229,その他の呼吸器官用薬,620005290,パルミコート１００μｇタービュヘイラー１１２吸入　１１．２ｍｇ,瓶,2290701G1039,1382.4,0,58445.5,-,3359,2775,-,-,-,-,-,-,1058,1007,1371,1208,1626,1696,1584,1468,-,-,-,-,-,2228,2015,-,-,1300,2473,3160,2834,2382,2216,2062,2363,3058,2852,2722,2100.5,1309,-,-,-
229,その他の呼吸器官用薬,622057501,オルベスコ１００μｇインヘラー５６吸入用　５．６ｍｇ３．３ｇ,キット,2290702G4024,1780.7,0,56067,4377,8341,4284,-,-,-,-,-,-,-,-,-,-,1255,1274,1261,1011,-,-,-,-,2784,5881,2868,-,-,-,-,1003,1265,1309,1322,1214,1300,1639,1670,1847,1238,-,-,-,-
229,その他の呼吸器官用薬,621929601,アズマネックスツイストヘラー１００μｇ６０吸入　６ｍｇ１００μｇ,キット,2290703G1020,2473.3,0,51558,-,-,-,-,-,-,-,1111,1365,1459,1459,1325,1416,1772,2248,2004,1555,-,-,-,-,-,-,-,-,-,-,1334,2039,2895,2906,2780,2793,2941,3533,3315,2730,2066,1206,-,-,-
229,その他の呼吸器官用薬,620004889,オルベスコ１００μｇインヘラー１１２吸入用　１１．２ｍｇ６．６ｇ,キット,2290702G2021,2256.9,0,41228.1,1963,3703,2054,-,-,-,-,-,-,-,-,-,-,1383,1293,1579,1510,-,-,-,-,1224,2657.1,1366,-,-,-,-,-,-,1122,1160,1127,1369,1811,1802,1978,1585,1123,-,-,-
229,その他の呼吸器官用薬,620004888,オルベスコ５０μｇインヘラー１１２吸入用　５．６ｍｇ６．６ｇ,キット,2290702G1025,1749.3,0,17003,2495,4697,1508,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1800,3315,1005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
229,その他の呼吸器官用薬,622158401,プルモザイム吸入液２．５ｍｇ　２．５ｍＬ,管,2290704G1024,6855.2,0,6423,-,-,1445,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1149,1080,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
235,下剤，浣腸剤,662350104,新レシカルボン坐剤,個,2359800J1035,50.5,0,11496343.58,12286.48,16723,15128.5,13130,38749,51115,68382,104978,151194,199422,179838,189272,234104,439635,624617,886305,949860,787866.8,388348,90276,9511,13305.5,11853.8,12514.5,17869,26398,41976,66694,81313,121760,152390,151035,179304,195273,309141,439234,670284,961030,1166975,935792,402280,89181
235,下剤，浣腸剤,620007694,テレミンソフト坐薬１０ｍｇ,個,2359700J2106,20,0,6875477,16985.5,40041.5,30883,30025,29672,29124,30291,27013,32988,38079,41188,56597,86881,181771,248162,352388,440041,433657,244157,63819,7936,12770.5,27192.5,29648,29786,23364,27438,32779,36315,47560,46465,58117,54745,82662,142092,206275,356205,677784,1021213,943904,456455,101008
235,下剤，浣腸剤,662350010,グリセリン浣腸「オヲタ」６０　５０％６０ｍＬ,個,2357701K6050,107.7,1,3962405.5,12539,35243,41590,37710,35462,29715,26264,27698,41225,53345,47279,66523,84788,139705,176150,234562,269964,240870,139655,39781,6767,6246,15113.5,33123,32688,27592,25701,26707,24898,34668,34455,39476,42542,54406,91073,132754,188252,314561,417223,387704,201897,44491
