区分,薬価基準収載医薬品コード,成分名,規格,,,,品名,メーカー名,診療報酬において加算等の算定対象となる後発医薬品,先発医薬品,同一剤形・規格の後発医薬品がある先発医薬品,薬価,経過措置による使用期限,備考,
注射薬,2391400A4195,グラニセトロン塩酸塩,３ｍｇ３ｍＬ１管,,,,グラニセトロン静注液３ｍｇ「テバ」,武田テバファーマ,後発品,,,"1,633",,,
注射薬,2391400G1075,グラニセトロン塩酸塩,３ｍｇ１００ｍＬ１袋,,,,グラニセトロン点滴静注液３ｍｇバッグ「サワイ」,沢井製薬,後発品,,,"1,664",,,
注射薬,2391400G1091,グラニセトロン塩酸塩,３ｍｇ１００ｍＬ１袋,,,,グラニセトロン点滴静注液３ｍｇバッグ「アイロム」,共和クリティケア,後発品,,,"1,183",,,
注射薬,2391400G1113,グラニセトロン塩酸塩,３ｍｇ１００ｍＬ１袋,,,,グラニセトロン点滴静注液３ｍｇバッグ「日医工」,日医工,後発品,,,"1,664",,,
注射薬,2391400G1121,グラニセトロン塩酸塩,３ｍｇ１００ｍＬ１袋,,,,グラニセトロン点滴静注液３ｍｇバッグ「明治」,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,後発品,,,"1,664",,,
注射薬,2391400G1130,グラニセトロン塩酸塩,３ｍｇ１００ｍＬ１袋,,,,カイトリル点滴静注バッグ３ｍｇ／１００ｍＬ,太陽ファルマ,,先発品,○,"2,632",,,
注射薬,2391400G1148,グラニセトロン塩酸塩,３ｍｇ１００ｍＬ１袋,,,,グラニセトロン点滴静注バッグ３ｍｇ／１００ｍＬ「マイラン」,マイラン製薬,後発品,,,"1,183",,,
注射薬,2391400G1156,グラニセトロン塩酸塩,３ｍｇ１００ｍＬ１袋,,,,グラニセトロン点滴静注バッグ３ｍｇ／１００ｍＬ「ＨＫ」,光製薬,後発品,,,"1,664",,,
注射薬,2391400G1164,グラニセトロン塩酸塩,３ｍｇ１００ｍＬ１袋,,,,グラニセトロン点滴静注バッグ３ｍｇ／１００ｍＬ「ＮＫ」,高田製薬,後発品,,,"1,664",,,
注射薬,2391400G1172,グラニセトロン塩酸塩,３ｍｇ１００ｍＬ１袋,,,,グラニセトロン点滴静注バッグ３ｍｇ／１００ｍＬ「ＡＦＰ」,大興製薬,後発品,,,"1,183",,,
注射薬,2391400G1180,グラニセトロン塩酸塩,３ｍｇ１００ｍＬ１袋,,,,グラニセトロン点滴静注バッグ３ｍｇ／１００ｍＬ「ＦＦＰ」,シオノケミカル,後発品,,,"1,183",,,
注射薬,2391400G1199,グラニセトロン塩酸塩,３ｍｇ１００ｍＬ１袋,,,,グラニセトロン点滴静注バッグ３ｍｇ／１００ｍＬ「テバ」,武田テバファーマ,後発品,,,"1,664",,,
注射薬,2391400G1202,グラニセトロン塩酸塩,３ｍｇ１００ｍＬ１袋,,,,グラニセトロン点滴静注バッグ３ｍｇ／１００ｍＬ「テルモ」,テルモ,後発品,,,"1,664",,,
注射薬,2391400G2020,グラニセトロン塩酸塩,３ｍｇ３ｍＬ１筒,,,,グラニセトロン静注液３ｍｇシリンジ「ＮＫ」,沢井製薬,後発品,,,"1,664",,,
注射薬,2391400G2039,グラニセトロン塩酸塩,３ｍｇ３ｍＬ１筒,,,,グラニセトロン静注液３ｍｇシリンジ「サワイ」,メディサ新薬,後発品,,,"1,664",,,
注射薬,2391400G3027,グラニセトロン塩酸塩,１ｍｇ１ｍＬ１筒,,,,グラニセトロン静注液１ｍｇシリンジ「ＮＫ」,沢井製薬,後発品,,,959,,,
注射薬,2391400G3035,グラニセトロン塩酸塩,１ｍｇ１ｍＬ１筒,,,,グラニセトロン静注液１ｍｇシリンジ「サワイ」,メディサ新薬,後発品,,,959,,,
注射薬,2391400G4023,グラニセトロン塩酸塩,３ｍｇ５０ｍＬ１袋,,,,カイトリル点滴静注バッグ３ｍｇ／５０ｍＬ,太陽ファルマ,,先発品,○,"2,632",,,
注射薬,2391400G4031,グラニセトロン塩酸塩,３ｍｇ５０ｍＬ１袋,,,,グラニセトロン点滴静注バッグ３ｍｇ／５０ｍＬ「ＨＫ」,光製薬,後発品,,,"1,664",,,
注射薬,2391400G4040,グラニセトロン塩酸塩,３ｍｇ５０ｍＬ１袋,,,,グラニセトロン点滴静注バッグ３ｍｇ／５０ｍＬ「マイラン」,マイラン製薬,後発品,,,"1,183",,,
注射薬,2391400G4058,グラニセトロン塩酸塩,３ｍｇ５０ｍＬ１袋,,,,グラニセトロン点滴静注バッグ３ｍｇ／５０ｍＬ「ＮＫ」,高田製薬,後発品,,,"1,664",,,
注射薬,2391400G4066,グラニセトロン塩酸塩,３ｍｇ５０ｍＬ１袋,,,,グラニセトロン点滴静注バッグ３ｍｇ／５０ｍＬ「ＡＦＰ」,大興製薬,後発品,,,"1,183",,,
注射薬,2391400G4074,グラニセトロン塩酸塩,３ｍｇ５０ｍＬ１袋,,,,グラニセトロン点滴静注バッグ３ｍｇ／５０ｍＬ「ＦＦＰ」,シオノケミカル,後発品,,,"1,664",,,
注射薬,2391400G4082,グラニセトロン塩酸塩,３ｍｇ５０ｍＬ１袋,,,,グラニセトロン点滴静注バッグ３ｍｇ／５０ｍＬ「テバ」,武田テバファーマ,後発品,,,"1,664",,,
注射薬,2391400G4090,グラニセトロン塩酸塩,３ｍｇ５０ｍＬ１袋,,,,グラニセトロン点滴静注バッグ３ｍｇ／５０ｍＬ「テルモ」,テルモ,後発品,,,"1,183",,,
注射薬,2391400G5020,グラニセトロン塩酸塩,１ｍｇ５０ｍＬ１袋,,,,グラニセトロン点滴静注バッグ１ｍｇ／５０ｍＬ「ＦＦＰ」,シオノケミカル,後発品,,,959,,,
注射薬,2391400G5038,グラニセトロン塩酸塩,１ｍｇ５０ｍＬ１袋,,,,グラニセトロン点滴静注バッグ１ｍｇ／５０ｍＬ「テバ」,武田テバファーマ,後発品,,,959,,,
注射薬,2391400G5046,グラニセトロン塩酸塩,１ｍｇ５０ｍＬ１袋,,,,グラニセトロン点滴静注バッグ１ｍｇ／５０ｍＬ「テルモ」,テルモ,後発品,,,959,,,
注射薬,2391400G5054,グラニセトロン塩酸塩,１ｍｇ５０ｍＬ１袋,,,,グラニセトロン点滴静注バッグ１ｍｇ／５０ｍＬ「ＨＫ」,光製薬,後発品,,,959,,,
注射薬,2391400G5062,グラニセトロン塩酸塩,１ｍｇ５０ｍＬ１袋,,,,グラニセトロン点滴静注バッグ１ｍｇ「ＫＣＣ」,共和クリティケア,後発品,,,959,,,
注射薬,2391401A1034,オンダンセトロン塩酸塩水和物,４ｍｇ２ｍＬ１管,,,,オンダンセトロン注射液４ｍｇ「Ｆ」,富士製薬工業,後発品,,,"1,333",,,
注射薬,2391401A1050,オンダンセトロン塩酸塩水和物,４ｍｇ２ｍＬ１管,,,,オンダンセトロン注射液４ｍｇ「サンド」,サンド,後発品,,,"1,843",,,
注射薬,2391401A2014,オンダンセトロン塩酸塩水和物,２ｍｇ１ｍＬ１管,,,,オンダンセトロン塩酸塩２ｍｇ１ｍＬ注射液,,後発品,,,546,,,
注射薬,2391401A2057,オンダンセトロン塩酸塩水和物,２ｍｇ１ｍＬ１管,,,,オンダンセトロン注射液２ｍｇ「サンド」,サンド,後発品,,,588,R2.3.31まで,,
注射薬,2391401G1029,オンダンセトロン塩酸塩水和物,４ｍｇ２ｍＬ１筒,,,,オンダンセトロン注４ｍｇシリンジ「ＨＫ」,光製薬,後発品,,,"3,524",,,
注射薬,2391402A1047,アザセトロン塩酸塩,１０ｍｇ２ｍＬ１管,,,,アザセトロン塩酸塩静注液１０ｍｇ「ＳＮ」,シオノケミカル,後発品,,,"3,088",,,
注射薬,2391402A1055,アザセトロン塩酸塩,１０ｍｇ２ｍＬ１管,,,,アザセトロン塩酸塩静注液１０ｍｇ「タイヨー」,武田テバファーマ,後発品,,,"3,088",,,
注射薬,2391403A1025,ラモセトロン塩酸塩,０．３ｍｇ２ｍＬ１管,,,,ナゼア注射液０．３ｍｇ,ＬＴＬファーマ,,先発品,○,"3,569",,,
注射薬,2391403A1033,ラモセトロン塩酸塩,０．３ｍｇ２ｍＬ１管,,,,ラモセトロン塩酸塩注射液０．３ｍｇ「ＥＭＥＣ」,高田製薬,後発品,,,"1,432",,,
注射薬,2391403A1041,ラモセトロン塩酸塩,０．３ｍｇ２ｍＬ１管,,,,ラモセトロン塩酸塩静注液０．３ｍｇ「Ｆ」,富士製薬工業,後発品,,,"1,432",,,
注射薬,2391403A1068,ラモセトロン塩酸塩,０．３ｍｇ２ｍＬ１管,,,,ラモセトロン塩酸塩静注液０．３ｍｇ「タイヨー」,武田テバファーマ,後発品,,,"1,432",R2.3.31まで,,
注射薬,2391403A1076,ラモセトロン塩酸塩,０．３ｍｇ２ｍＬ１管,,,,ラモセトロン塩酸塩静注液０．３ｍｇ「ファイザー」,マイラン製薬,後発品,,,"1,432",R2.3.31まで,,
注射薬,2391403G1028,ラモセトロン塩酸塩,０．３ｍｇ２ｍＬ１筒,,,,ラモセトロン塩酸塩静注液０．３ｍｇシリンジ「サンド」,サンド,後発品,,,"2,773",R2.3.31まで,,
注射薬,2391403G1036,ラモセトロン塩酸塩,０．３ｍｇ２ｍＬ１筒,,,,ラモセトロン塩酸塩静注液０．３ｍｇシリンジ「Ｆ」,富士製薬工業,後発品,,,"2,773",,,
注射薬,2391404A1020,パロノセトロン塩酸塩,０．７５ｍｇ５ｍＬ１瓶,,,,アロキシ静注０．７５ｍｇ,大鵬薬品工業,,先発品,,"15,068",,,
注射薬,2391404G1022,パロノセトロン塩酸塩,０．７５ｍｇ５０ｍＬ１袋,,,,アロキシ点滴静注バッグ０．７５ｍｇ,大鵬薬品工業,,先発品,,"15,197",,,
注射薬,2391405D1020,ホスアプレピタントメグルミン,１５０ｍｇ１瓶,,,,プロイメンド点滴静注用１５０ｍｇ,小野薬品工業,,先発品,,"14,210",,,
注射薬,2399401A1083,メトクロプラミド,０．５％２ｍＬ１管,,,,プリンペラン注射液１０ｍｇ,日医工,,,,58,,,
注射薬,2399401A1113,メトクロプラミド,０．５％２ｍＬ１管,,,,テルペラン注射液１０ｍｇ,あすか製薬,後発品,,,57,,,
注射薬,2399401A1130,メトクロプラミド,０．５％２ｍＬ１管,,,,メトクロプラミド注１０ｍｇ「テバ」,武田テバファーマ,後発品,,,57,,,
注射薬,2399401A1148,メトクロプラミド,０．５％２ｍＬ１管,,,,塩酸メトクロプラミド注射液１０ｍｇ「タカタ」,高田製薬,後発品,,,57,,,
注射薬,2399402F1026,インフリキシマブ（遺伝子組換え）,１００ｍｇ１瓶,,,,レミケード点滴静注用１００,田辺三菱製薬,,先発品,○,"77,871",,,
注射薬,2399403F1039,インフリキシマブ（遺伝子組換え）［インフリキシマブ後続１］,１００ｍｇ１瓶,,,,インフリキシマブＢＳ点滴静注用１００ｍｇ「ＮＫ」,日本化薬,後発品,,,"45,101",,,
注射薬,2399403F1047,インフリキシマブ（遺伝子組換え）［インフリキシマブ後続１］,１００ｍｇ１瓶,,,,インフリキシマブＢＳ点滴静注用１００ｍｇ「ＣＴＨ」,Ｃｅｌｌｔｒｉｏｎ,後発品,,,"35,715",,,
注射薬,2399404F1025,インフリキシマブ（遺伝子組換え）［インフリキシマブ後続２］,１００ｍｇ１瓶,,,,インフリキシマブＢＳ点滴静注用１００ｍｇ「あゆみ」,あゆみ製薬,後発品,,,"45,101",,,
注射薬,2399404F1033,インフリキシマブ（遺伝子組換え）［インフリキシマブ後続２］,１００ｍｇ１瓶,,,,インフリキシマブＢＳ点滴静注用１００ｍｇ「日医工」,日医工,後発品,,,"45,101",,,
注射薬,2399405F1020,ベドリズマブ（遺伝子組換え）,３００ｍｇ１瓶,,,,エンタイビオ点滴静注用３００ｍｇ,武田薬品工業,,先発品,,"279,573",,,
注射薬,2399406F1024,インフリキシマブ（遺伝子組換え）［インフリキシマブ後続３］,１００ｍｇ１瓶,,,,インフリキシマブＢＳ点滴静注用１００ｍｇ「ファイザー」,ファイザー,後発品,,,"45,101",,,
注射薬,2411400D1022,テトラコサクチド酢酸塩,０．２５ｍｇ１管,,,,コートロシン注射用０．２５ｍｇ,第一三共,,先発品,,"1,363",,,
注射薬,2411401A2035,酢酸テトラコサクチド亜鉛,０．５ｍｇ１管,,,,コートロシンＺ筋注０．５ｍｇ,第一三共,,先発品,,"1,897",,,
注射薬,2412402A2029,ソマトロピン（遺伝子組換え）,１０ｍｇ１筒,,,,ノルディトロピンＳ注１０ｍｇ,ノボ　ノルディスク　ファーマ,,先発品,,"41,380",R2.3.31まで,,
注射薬,2412402A3033,ソマトロピン（遺伝子組換え）,５ｍｇ１筒,,,,ソマトロピンＢＳ皮下注５ｍｇ「サンド」シュアパル,サンド,後発品,,,"16,393",,,
注射薬,2412402A4030,ソマトロピン（遺伝子組換え）,１０ｍｇ１筒,,,,ソマトロピンＢＳ皮下注１０ｍｇ「サンド」シュアパル,サンド,後発品,,,"31,640",,,
注射薬,2412402A5028,ソマトロピン（遺伝子組換え）,１２ｍｇ１筒,,,,サイゼン皮下注射液１２ｍｇ,メルクバイオファーマ,,先発品,,"50,382",R2.3.31まで,,
注射薬,2412402A5036,ソマトロピン（遺伝子組換え）,１２ｍｇ１筒,,,,グロウジェクト皮下注１２ｍｇ,ＪＣＲファーマ,,先発品,,"86,279",,,
注射薬,2412402A6024,ソマトロピン（遺伝子組換え）,６ｍｇ１筒,,,,グロウジェクト皮下注６ｍｇ,ＪＣＲファーマ,,先発品,,"45,731",,,
注射薬,2412402D9038,ソマトロピン（遺伝子組換え）,５．３３ｍｇ１筒（溶解液付）,,,,ジェノトロピンＴＣ注用５．３ｍｇ,ファイザー,,先発品,,"24,899",,,
注射薬,2412402L1031,ソマトロピン（遺伝子組換え）,６ｍｇ１筒（溶解液付）,,,,ヒューマトロープ注射用６ｍｇ,日本イーライリリー,,先発品,,"37,877",,,
注射薬,2412402L2038,ソマトロピン（遺伝子組換え）,８ｍｇ１筒（溶解液付）,,,,グロウジェクトＢＣ注射用８ｍｇ,ＪＣＲファーマ,,先発品,,"59,346",,,
注射薬,2412402L3050,ソマトロピン（遺伝子組換え）,８ｍｇ１瓶（溶解液付）,,,,グロウジェクト注射用８ｍｇ,ＪＣＲファーマ,,先発品,,"62,299",,,
注射薬,2412402L3069,ソマトロピン（遺伝子組換え）,８ｍｇ１瓶（溶解液付）,,,,サイゼン皮下注用８ｍｇ,メルクバイオファーマ,,先発品,,"27,228",R2.3.31まで,,
注射薬,2412402L4049,ソマトロピン（遺伝子組換え）,１２ｍｇ１筒（溶解液付）,,,,ヒューマトロープ注射用１２ｍｇ,日本イーライリリー,,先発品,,"68,719",,,
注射薬,2412402L4057,ソマトロピン（遺伝子組換え）,１２ｍｇ１筒（溶解液付）,,,,ジェノトロピンＴＣ注用１２ｍｇ,ファイザー,,先発品,,"61,550",,,
注射薬,2412402P4024,ソマトロピン（遺伝子組換え）,５．３３ｍｇ１キット,,,,ジェノトロピンゴークイック注用５．３ｍｇ,ファイザー,,先発品,,"32,528",,,
注射薬,2412402P5020,ソマトロピン（遺伝子組換え）,１２ｍｇ１キット,,,,ジェノトロピンゴークイック注用１２ｍｇ,ファイザー,,先発品,,"80,585",,,
注射薬,2412402P6027,ソマトロピン（遺伝子組換え）,５ｍｇ１キット,,,,ノルディトロピン　フレックスプロ注　５ｍｇ,ノボ　ノルディスク　ファーマ,,先発品,,"44,123",,,
注射薬,2412402P7023,ソマトロピン（遺伝子組換え）,１０ｍｇ１キット,,,,ノルディトロピン　フレックスプロ注　１０ｍｇ,ノボ　ノルディスク　ファーマ,,先発品,,"81,366",,,
注射薬,2412402P8020,ソマトロピン（遺伝子組換え）,１５ｍｇ１キット,,,,ノルディトロピン　フレックスプロ注　１５ｍｇ,ノボ　ノルディスク　ファーマ,,先発品,,"122,223",,,
注射薬,2413400D1086,ヒト下垂体性性腺刺激ホルモン,７５単位１瓶（溶解液付）,,,,ＨＭＧ注射用７５ＩＵ「フェリング」,フェリング・ファーマ,後発品,,,"1,105",,,
注射薬,2413400D2082,ヒト下垂体性性腺刺激ホルモン,１５０単位１瓶（溶解液付）,,,,ＨＭＧ注射用１５０ＩＵ「フェリング」,フェリング・ファーマ,後発品,,,"1,427",,,
注射薬,2413400D3097,ヒト下垂体性性腺刺激ホルモン,７５単位１管（溶解液付）,,,,ＨＭＧ注テイゾー７５,あすか製薬,後発品,,,"1,105",R2.3.31まで,,
注射薬,2413400D3119,ヒト下垂体性性腺刺激ホルモン,７５単位１管（溶解液付）,,,,ＨＭＧ筋注用７５単位「Ｆ」,富士製薬工業,後発品,,,"1,105",,,
注射薬,2413400D3135,ヒト下垂体性性腺刺激ホルモン,７５単位１管（溶解液付）,,,,ＨＭＧ筋注用７５単位「あすか」,あすか製薬,後発品,,,"1,105",,R1.12.13収載,
注射薬,2413400D4077,ヒト下垂体性性腺刺激ホルモン,１５０単位１管（溶解液付）,,,,ＨＭＧ注テイゾー１５０,あすか製薬,後発品,,,"1,427",R2.3.31まで,,
注射薬,2413400D4093,ヒト下垂体性性腺刺激ホルモン,１５０単位１管（溶解液付）,,,,ＨＭＧ筋注用１５０単位「Ｆ」,富士製薬工業,後発品,,,"1,427",,,
注射薬,2413400D4115,ヒト下垂体性性腺刺激ホルモン,１５０単位１管（溶解液付）,,,,ＨＭＧ筋注用１５０単位「あすか」,あすか製薬,後発品,,,"1,427",,R1.12.13収載,
注射薬,2413402X1014,ヒト絨毛性性腺刺激ホルモン,５００単位１管,局,,,注射用ヒト絨毛性性腺刺激ホルモン,,,,,153,,,
