区分,薬価基準収載医薬品コード,成分名,規格,品名,,,メーカー名,診療報酬において加算等の算定対象となる後発医薬品,薬価,経過措置による使用期限,備考
外用薬,1329705Q1026,ケトチフェンフマル酸塩,６．０４８ｍｇ８ｍＬ１瓶,,,ザジテン点鼻液,ノバルティス　ファーマ,,867.20,H22.6.30まで,
外用薬,1329705Q1093,ケトチフェンフマル酸塩,６．０４８ｍｇ８ｍＬ１瓶,,,ザルチフェン点鼻液,長生堂製薬,後発品,305.30,H22.6.30まで,
外用薬,1329705Q1158,ケトチフェンフマル酸塩,６．０４８ｍｇ８ｍＬ１瓶,,,マゴチフェン点鼻液,鶴原製薬,後発品,305.30,H22.6.30まで,
外用薬,1329705Q1190,ケトチフェンフマル酸塩,６．０４８ｍｇ８ｍＬ１瓶,,,エレクター点鼻液０．０５％,マイラン製薬,後発品,459.40,,
外用薬,1329705Q1204,ケトチフェンフマル酸塩,６．０４８ｍｇ８ｍＬ１瓶,,,セキトン点鼻液０．０５５％,キョーリンリメディオ,後発品,277.20,,
外用薬,1329705Q1212,ケトチフェンフマル酸塩,６．０４８ｍｇ８ｍＬ１瓶,,,ケトチフェン点鼻液０．０５％「ＴＯＡ」,東亜薬品,後発品,489.00,,
外用薬,1329705Q1220,ケトチフェンフマル酸塩,６．０４８ｍｇ８ｍＬ１瓶,,,フマルトン点鼻液０．０５％,日本点眼薬研究所,後発品,341.40,,
外用薬,1329705Q1239,ケトチフェンフマル酸塩,６．０４８ｍｇ８ｍＬ１瓶,,,ケトチフェン点鼻液０．０５％「タイヨー」,大洋薬品工業,後発品,341.40,,
外用薬,1329705Q1247,ケトチフェンフマル酸塩,６．０４８ｍｇ８ｍＬ１瓶,,,ケトチフェンネーザル０．０５％「ＴＹＫ」,大正薬品工業,後発品,305.30,,
外用薬,1329705Q1255,ケトチフェンフマル酸塩,６．０４８ｍｇ８ｍＬ１瓶,,,ケトテン点鼻液０．０５％,沢井製薬,後発品,419.40,,
外用薬,1329705Q1263,ケトチフェンフマル酸塩,６．０４８ｍｇ８ｍＬ１瓶,,,スプデル点鼻液０．０５％,東和薬品,後発品,359.00,,
外用薬,1329705Q1271,ケトチフェンフマル酸塩,６．０４８ｍｇ８ｍＬ１瓶,,,フサコール点鼻液０．０５％,メディサ新薬,後発品,419.40,,
外用薬,1329705Q1280,ケトチフェンフマル酸塩,６．０４８ｍｇ８ｍＬ１瓶,,,ケトチフェン点鼻液０．０５％「ＣＨ」,長生堂製薬,後発品,305.30,,
外用薬,1329705Q1298,ケトチフェンフマル酸塩,６．０４８ｍｇ８ｍＬ１瓶,,,ザジテン点鼻液０．０５％,ノバルティス　ファーマ,,867.20,,
外用薬,1329705Q1301,ケトチフェンフマル酸塩,６．０４８ｍｇ８ｍＬ１瓶,,,マゴチフェン点鼻液０．０５％,鶴原製薬,後発品,305.30,,
外用薬,1329706Q1039,オフロキサシン,３ｍｇ１ｍＬ,,,タリビッド耳科用液０．３％,第一三共,,126.40,,
外用薬,1329706Q1047,オフロキサシン,３ｍｇ１ｍＬ,,,タリザート耳科用液０．３％,大正薬品工業,後発品,91.60,,
外用薬,1329707Q1041,プロピオン酸フルチカゾン,２．０４ｍｇ４ｍＬ１瓶,,,キリガミール点鼻液５０μｇ２８噴霧用,寿製薬,後発品,611.00,,
外用薬,1329707Q1050,プロピオン酸フルチカゾン,２．０４ｍｇ４ｍＬ１瓶,,,スカイロン点鼻液５０μｇ２８噴霧用,東興薬品工業,後発品,667.90,,
外用薬,1329707Q1068,プロピオン酸フルチカゾン,２．０４ｍｇ４ｍＬ１瓶,,,フルチカゾン点鼻液５０μｇ「アメル」２８噴霧用,共和薬品工業,後発品,581.90,,
外用薬,1329707Q1076,プロピオン酸フルチカゾン,２．０４ｍｇ４ｍＬ１瓶,,,フルチカゾン点鼻液５０μｇ「サワイ」２８噴霧用,メディサ新薬,後発品,588.70,,
外用薬,1329707Q1092,プロピオン酸フルチカゾン,２．０４ｍｇ４ｍＬ１瓶,,,フルチカゾン点鼻液５０μｇ「トーワ」２８噴霧用,東和薬品,後発品,611.00,,
外用薬,1329707Q1106,プロピオン酸フルチカゾン,２．０４ｍｇ４ｍＬ１瓶,,,フルチカノーズ点鼻液５０μｇ　２８噴霧用,興和テバ,後発品,626.40,,
外用薬,1329707Q1114,プロピオン酸フルチカゾン,２．０４ｍｇ４ｍＬ１瓶,,,プロチカゾン点鼻液５０μｇ２８噴霧用,日医工,後発品,515.10,H22.6.30まで,
外用薬,1329707Q1122,プロピオン酸フルチカゾン,２．０４ｍｇ４ｍＬ１瓶,,,プロピオン酸フルチカゾン点鼻液５０μｇ「ＣＨ」２８噴霧用,長生堂製薬,後発品,452.90,,
外用薬,1329707Q1130,プロピオン酸フルチカゾン,２．０４ｍｇ４ｍＬ１瓶,,,プロピオン酸フルチカゾン点鼻液５０μｇ「ＰＨ」２８噴霧用,キョーリンリメディオ,後発品,576.90,,
外用薬,1329707Q1149,プロピオン酸フルチカゾン,２．０４ｍｇ４ｍＬ１瓶,,,プロピオン酸フルチカゾン点鼻液５０μｇ「タイヨー」２８噴霧用,大洋薬品工業,後発品,470.70,,
外用薬,1329707Q1165,プロピオン酸フルチカゾン,２．０４ｍｇ４ｍＬ１瓶,,,フロラーズ点鼻液５０μｇ２８噴霧用,日本臓器製薬,後発品,692.20,,
外用薬,1329707Q1173,プロピオン酸フルチカゾン,２．０４ｍｇ４ｍＬ１瓶,,,ミリカレット点鼻液５０μｇ２８噴霧用,大正薬品工業,後発品,654.40,,
外用薬,1329707Q1181,プロピオン酸フルチカゾン,２．０４ｍｇ４ｍＬ１瓶,,,フルナーゼ点鼻液５０μｇ２８噴霧用,グラクソ・スミスクライン,,891.90,,
外用薬,1329707Q1190,プロピオン酸フルチカゾン,２．０４ｍｇ４ｍＬ１瓶,,,フルチカゾン点鼻液５０μｇ「イセイ」２８噴霧用,イセイ,後発品,515.10,,
外用薬,1329707Q1203,プロピオン酸フルチカゾン,２．０４ｍｇ４ｍＬ１瓶,,,プロピオン酸フルチカゾン点鼻液５０μｇ「マイラン」２８噴霧用,マイラン製薬,後発品,598.40,,
外用薬,1329707Q1211,プロピオン酸フルチカゾン,２．０４ｍｇ４ｍＬ１瓶,,,ファビ点鼻液５０μｇ２８噴霧用,三和化学研究所,後発品,611.00,,
外用薬,1329707Q1220,プロピオン酸フルチカゾン,２．０４ｍｇ４ｍＬ１瓶,,,フルチカゾン点鼻液５０μｇ「ガレン」２８噴霧用,日医工ファーマ,後発品,515.10,,
外用薬,1329707Q1238,プロピオン酸フルチカゾン,２．０４ｍｇ４ｍＬ１瓶,,,フルチカゾンプロピオン酸エステル点鼻液５０μｇ「日医工」２８噴霧用,日医工,後発品,515.10,,
外用薬,1329707Q2030,プロピオン酸フルチカゾン,２．０４ｍｇ４ｍＬ１瓶,,,小児用フルナーゼ点鼻液２５μｇ５６噴霧用,グラクソ・スミスクライン,,892.60,,
外用薬,1329707Q2048,プロピオン酸フルチカゾン,２．０４ｍｇ４ｍＬ１瓶,,,フルチカゾン点鼻液２５μｇ小児用「アメル」５６噴霧用,共和薬品工業,後発品,654.60,,
外用薬,1329707Q2056,プロピオン酸フルチカゾン,２．０４ｍｇ４ｍＬ１瓶,,,フルチカゾン点鼻液２５μｇ小児用「イセイ」５６噴霧用,イセイ,後発品,584.00,,
外用薬,1329707Q2064,プロピオン酸フルチカゾン,２．０４ｍｇ４ｍＬ１瓶,,,フルチカゾン点鼻液２５μｇ小児用「サワイ」５６噴霧用,メディサ新薬,後発品,628.40,,
外用薬,1329707Q2072,プロピオン酸フルチカゾン,２．０４ｍｇ４ｍＬ１瓶,,,フルチカゾンプロピオン酸エステル点鼻液２５μｇ小児用「ＰＨ」５６噴霧用,キョーリンリメディオ,後発品,628.40,,
外用薬,1329707Q2080,プロピオン酸フルチカゾン,２．０４ｍｇ４ｍＬ１瓶,,,フルチカゾン点鼻液２５μｇ小児用「日医工」５６噴霧用,日医工ファーマ,後発品,654.60,,
外用薬,1329707Q3028,プロピオン酸フルチカゾン,４．０８ｍｇ８ｍＬ１瓶,,,ファビ点鼻液５０μｇ５６噴霧用,三和化学研究所,後発品,"1,218.20",,
外用薬,1329707Q3036,プロピオン酸フルチカゾン,４．０８ｍｇ８ｍＬ１瓶,,,フルチカゾン点鼻液５０μｇ「アメル」５６噴霧用,共和薬品工業,後発品,"1,116.40",,
外用薬,1329707Q3044,プロピオン酸フルチカゾン,４．０８ｍｇ８ｍＬ１瓶,,,フルチカゾン点鼻液５０μｇ「イセイ」５６噴霧用,イセイ,後発品,802.50,,
外用薬,1329707Q3052,プロピオン酸フルチカゾン,４．０８ｍｇ８ｍＬ１瓶,,,フルナーゼ点鼻液５０μｇ５６噴霧用,グラクソ・スミスクライン,,"1,766.70",,
外用薬,1329707Q3060,プロピオン酸フルチカゾン,４．０８ｍｇ８ｍＬ１瓶,,,プロピオン酸フルチカゾン点鼻液５０μｇ「ＰＨ」５６噴霧用,キョーリンリメディオ,後発品,"1,157.30",,
外用薬,1329707Q3079,プロピオン酸フルチカゾン,４．０８ｍｇ８ｍＬ１瓶,,,ミリカレット点鼻液５０μｇ５６噴霧用,大正薬品工業,後発品,"1,297.10",,
外用薬,1329707Q3095,プロピオン酸フルチカゾン,４．０８ｍｇ８ｍＬ１瓶,,,スカイロン点鼻液５０μｇ５６噴霧用,東興薬品工業,後発品,"1,323.50",,
外用薬,1329707Q3109,プロピオン酸フルチカゾン,４．０８ｍｇ８ｍＬ１瓶,,,フルチカノーズ点鼻液５０μｇ　５６噴霧用,興和テバ,後発品,"1,218.20",,
外用薬,1329707Q3117,プロピオン酸フルチカゾン,４．０８ｍｇ８ｍＬ１瓶,,,フルチカゾン点鼻液５０μｇ「サワイ」５６噴霧用,メディサ新薬,後発品,"1,157.30",,
外用薬,1329707Q3125,プロピオン酸フルチカゾン,４．０８ｍｇ８ｍＬ１瓶,,,フルチカゾン点鼻液５０μｇ「トーワ」５６噴霧用,東和薬品,後発品,"1,116.40",,
外用薬,1329707Q3133,プロピオン酸フルチカゾン,４．０８ｍｇ８ｍＬ１瓶,,,フルチカゾンプロピオン酸エステル点鼻液５０μｇ「日医工」５６噴霧用,日医工,後発品,"1,116.40",,
外用薬,1329707Q3141,プロピオン酸フルチカゾン,４．０８ｍｇ８ｍＬ１瓶,,,フルチカゾン点鼻液５０μｇ「ガレン」５６噴霧用,日医工ファーマ,後発品,"1,094.40",,
外用薬,1329707Q3150,プロピオン酸フルチカゾン,４．０８ｍｇ８ｍＬ１瓶,,,プロピオン酸フルチカゾン点鼻液５０μｇ「マイラン」５６噴霧用,マイラン製薬,後発品,"1,109.50",,
外用薬,1329707Q3168,プロピオン酸フルチカゾン,４．０８ｍｇ８ｍＬ１瓶,,,フロラーズ点鼻液５０μｇ５６噴霧用,日本臓器製薬,後発品,"1,297.10",,
外用薬,1329707Q3176,プロピオン酸フルチカゾン,４．０８ｍｇ８ｍＬ１瓶,,,プロピオン酸フルチカゾン点鼻液５０μｇ「ＣＨ」５６噴霧用,長生堂製薬,後発品,705.60,,H22.11.19収載
外用薬,1329707Q3184,プロピオン酸フルチカゾン,４．０８ｍｇ８ｍＬ１瓶,,,キリガミール点鼻液５０μｇ５６噴霧用,寿製薬,後発品,"1,116.40",,H23.6.24収載
外用薬,1329708Q1038,レボカバスチン塩酸塩,０．０２５％１５ｍＬ１瓶,,,リボスチン点鼻液０．０２５ｍｇ１１２噴霧用,ヤンセンファーマ,,895.30,,
外用薬,1329709Q1032,塩酸ロメフロキサシン,０．３％１ｍＬ,,,ロメフロン耳科用液０．３％,千寿製薬,,129.10,,
外用薬,1329710Q1027,フランカルボン酸モメタゾン,５ｍｇ１０ｇ１瓶,,,ナゾネックス点鼻液５０μｇ５６噴霧用,ＭＳＤ,,"1,918.50",,
外用薬,1329710Q2023,フランカルボン酸モメタゾン,９ｍｇ１８ｇ１瓶,,,ナゾネックス点鼻液５０μｇ１１２噴霧用,ＭＳＤ,,"3,876.20",,
外用薬,1329711Q1021,フルチカゾンフランカルボン酸エステル,３ｍｇ６ｇ１キット,,,アラミスト点鼻液２７．５μｇ５６噴霧用,グラクソ・スミスクライン,,"2,014.70",,
外用薬,1329712A1028,デキサメタゾンシペシル酸エステル,４００μｇ１カプセル,,,エリザスカプセル外用４００μｇ,日本新薬,,134.50,,
外用薬,1329800X1034,塩酸テトラヒドロゾリン・プレドニゾロン,１ｍＬ,,,コールタイジン点鼻液,陽進堂,,7.60,,
外用薬,2160700Q1027,スマトリプタン,２０ｍｇ０．１ｍＬ１個,,,イミグラン点鼻液２０,グラクソ・スミスクライン,,"1,046.60",,
外用薬,2171700R1034,硝酸イソソルビド,１６３．５ｍｇ１０ｇ１瓶,,,ニトロールスプレー１．２５ｍｇ,エーザイ,,"1,365.50",,
外用薬,2171700S1087,硝酸イソソルビド,４０ｍｇ１枚,,,アンタップＲ,帝人ファーマ,後発品,88.80,H22.6.30まで,
外用薬,2171700S1095,硝酸イソソルビド,４０ｍｇ１枚,,,フランドルテープ４０ｍｇ,トーアエイヨー,,88.80,,
外用薬,2171700S1109,硝酸イソソルビド,４０ｍｇ１枚,,,ニトラステープ４０ｍｇ,大協薬品工業,後発品,52.30,,
外用薬,2171700S1117,硝酸イソソルビド,４０ｍｇ１枚,,,アパティアテープ４０ｍｇ,帝國製薬,後発品,47.40,,
外用薬,2171700S1125,硝酸イソソルビド,４０ｍｇ１枚,,,イソピットテープ４０ｍｇ,東光薬品工業,後発品,59.20,,
外用薬,2171700S1133,硝酸イソソルビド,４０ｍｇ１枚,,,硝酸イソソルビドテープ４０ｍｇ「ＥＭＥＣ」,救急薬品工業,後発品,43.80,,
外用薬,2171700S1141,硝酸イソソルビド,４０ｍｇ１枚,,,アンタップテープ４０ｍｇ,帝人ファーマ,後発品,88.80,,
外用薬,2171700S2083,硝酸イソソルビド,４０ｍｇ１枚,,,サワドールテープ４０ｍｇ,沢井製薬,後発品,56.20,,
外用薬,2171700S2091,硝酸イソソルビド,４０ｍｇ１枚,,,リファタックテープ４０ｍｇ,メディサ新薬,後発品,40.50,,
外用薬,2171701R4038,ニトログリセリン,０．６５％７．２ｇ１缶,,,ミオコールスプレー０．３ｍｇ,トーアエイヨー,,"2,021.90",,
外用薬,2171701S2029,ニトログリセリン,（２５ｍｇ）１０ｃ㎡１枚,,,ニトロダームＴＴＳ,ノバルティス　ファーマ,,97.00,H22.6.30まで,
外用薬,2171701S2037,ニトログリセリン,（２５ｍｇ）１０ｃ㎡１枚,,,ニトロダームＴＴＳ２５ｍｇ,ノバルティス　ファーマ,,97.00,,
外用薬,2171701S4048,ニトログリセリン,（５ｍｇ）４．０５ｃｍ×４．５０ｃｍ１枚,,,ミリステープ５ｍｇ,日本化薬,,55.20,,
外用薬,2171701S6032,ニトログリセリン,（２７ｍｇ）９．６ｃ㎡１枚,,,ジドレンテープ２７ｍｇ,東和薬品,後発品,75.90,,
外用薬,2171701S7055,ニトログリセリン,（２７ｍｇ）１４ｃ㎡１枚,,,バソレーターテープ２７ｍｇ,三和化学研究所,,75.20,,
外用薬,2171701S7063,ニトログリセリン,（２７ｍｇ）１４ｃ㎡１枚,,,メディトランステープ２７ｍｇ,積水メディカル,,82.10,,
外用薬,2171701S7071,ニトログリセリン,（２７ｍｇ）１４ｃ㎡１枚,,,ミニトロテープ２７ｍｇ,キョーリンリメディオ,,75.20,,
外用薬,2179700X1015,亜硝酸アミル,０．２５ｍＬ１管,局,,亜硝酸アミル,,,763.40,,
外用薬,2219700G1020,肺サーファクタント,１２０ｍｇ１瓶,,,サーファクテン,田辺三菱製薬,,"99,433.00",H22.6.30まで,
外用薬,2219700G1039,肺サーファクタント,１２０ｍｇ１瓶,,,サーファクテン気管注入用１２０ｍｇ,田辺三菱製薬,,"99,433.00",,
外用薬,2233700G1062,アセチルシステイン,１７．６２％２ｍＬ１管,,,サテリット注入・吸入用液２０Ｗ／Ｖ％,昭和薬品化工,後発品,50.80,,
外用薬,2233700G2034,アセチルシステイン,１７．６２％２ｍＬ１包,,,ムコフィリン吸入液２０％,サンノーバ,,66.40,,
外用薬,2234700G1043,ブロムヘキシン塩酸塩,０．２％１ｍＬ,,,ブロムヘキシン塩酸塩吸入液０．２％「タイヨー」,大洋薬品工業,後発品,11.20,,
